,thresh,skip,moving avg,Text File,Time,bot ax,bot ay,bot az,bot gx,bot gy,bot gz,bot a_mag,bot avg_a_mag,top ax,top ay,top az,top gx,top gy,top gz,top a_mag,top avg_a_mag,diff avg_a_mag,diff a_mag,ambient_pressure,ambient_temp,shock_pressure
12965,-6.3377288923010004,10,5,3,1463,6.28,-4.87,-7.76,1.77,27.62,8.35,11.10733541,2.1315554619999997,3.81,0.37,-0.14,-33.54,51.1,11.4,3.830482998,2.348593877,0.217038415,-7.2768524160000005,1018,43,100
12966,-6.3377288923010004,10,5,3,1464,-1.14,-0.36,7.02,53.72,141.34,-15.55,7.121067336,2.248469163,4.14,0.1,-0.45,-40.3,76.22,6.71,4.165585193,2.422725167,0.174256004,-2.9554821430000002,1018,43,100
12967,-6.3377288923010004,10,5,3,1465,3.51,0.14,10.5,-17.87,29.94,-4.27,11.072023300000001,2.4414561580000003,4.23,-0.03,-0.47,-48.54,97.93,4.27,4.256136746,2.481761124,0.040304966,-6.815886556000001,1018,43,100
12968,-6.3377288923010004,10,5,3,1466,5.52,-2.73,0.79,-63.17,-112.38,28.54,6.2086552489999995,2.532835971,4.04,0.01,-0.56,-55.43,114.7,-0.49,4.078639479,2.522769397,-0.010066574,-2.13001577,1018,43,100
12969,-6.3377288923010004,10,5,3,1467,-5.4,2.16,-4.35,-38.72,-108.48,36.34,7.262788721000001,2.6489342419999997,2.55,0.28,-0.38,-60.43,132.32,-4.21,2.593318338,2.501015114,-0.147919128,-4.669470383,1018,43,100
12970,-6.3377288923010004,10,5,3,1468,-6.13,3.53,2.91,-11.28,-37.5,22.74,7.6489149560000005,2.776801588,-5.75,0.83,2.97,-65.18,110.12,-4.33,6.524745206,2.547241638,-0.22955995,-1.12416975,1018,43,100
12971,-6.3377288923010004,10,5,3,1469,-1.37,0.16,2.98,-5.73,-25.85,25.55,3.283732632,2.812459578,-9.94,1.1,5.63,-73.96,2.26,-0.12,11.47651951,2.7414597069999997,-0.07099987099999999,8.192786875,1018,43,100
12972,-6.3377288923010004,10,5,3,1470,-0.68,-0.46,-0.67,-17.01,-49.39,25.0,1.05966976,2.7897872689999996,-4.25,0.01,3.43,-75.67,7.5,7.13,5.46145585,2.7894940530000003,-0.000293216,4.40178609,1018,43,100
12973,-6.3377288923010004,10,5,3,1471,-0.43,-0.07,-2.97,-7.13,-42.5,19.7,3.001782804,2.819455838,-2.72,-1.09,0.32,-101.77,64.39,-0.18,2.9476940139999996,2.813372016,-0.006083821999999999,-0.05408879,1018,43,100
12974,-6.3377288923010004,10,5,3,1472,-1.3,1.45,0.03,17.56,0.55,8.48,1.947665269,2.836056515,-2.69,-0.09,5.6,-118.11,12.8,3.05,6.213227825,2.903497445,0.06744093,4.265562556,1018,43,100
12975,-6.3377288923010004,10,5,3,1473,-0.4,1.46,2.64,27.38,10.18,3.05,3.043221977,2.88021407,-2.41,-0.57,1.94,-109.57,-28.72,4.02,3.1458862030000003,2.926356213,0.046142143,0.102664226,1018,43,100
12976,-6.3377288923010004,10,5,3,1474,0.56,1.15,1.81,26.65,-13.6,-0.79,2.216348348,2.898097134,0.78,1.84,1.49,-88.6,-9.7,20.12,2.49280966,2.910807207,0.012710073,0.276461312,1018,43,100
12977,-6.3377288923010004,10,5,3,1475,0.07,1.09,0.71,27.26,-33.66,-4.82,1.302727907,2.9045007380000003,0.5,-1.09,-1.19,-71.16,-26.83,12.38,1.689437776,2.853216972,-0.051283765999999995,0.386709869,1018,43,100
12978,-6.3377288923010004,10,5,3,1476,-0.71,1.1,0.13,24.51,-35.55,-10.24,1.315674732,2.9121380439999998,-3.08,-0.73,3.09,-80.43,-70.85,14.27,4.423505397,2.848995548,-0.06314249599999999,3.107830665,1018,43,100
12979,-6.3377288923010004,10,5,3,1477,-0.67,0.82,-0.61,16.1,-34.7,-16.16,1.2220474620000001,2.908802025,-0.55,-0.08,0.85,-77.74,-82.68,16.34,1.015578653,2.798138027,-0.11066399800000001,-0.20646880899999998,1018,43,100
12980,-6.3377288923010004,10,5,3,1478,-1.14,0.87,0.66,8.96,-30.73,-22.13,1.5786386540000001,2.9118160860000004,-1.42,0.18,2.37,-64.51,-59.33,14.39,2.768700056,2.797296372,-0.11451971400000001,1.190061402,1018,43,100
12981,-6.3377288923010004,10,5,3,1479,-1.62,0.85,1.04,2.2,-29.45,-25.79,2.1044001519999997,2.933651682,-1.5,-0.48,0.9,-29.45,-15.91,20.43,1.813945975,2.7801348569999997,-0.153516825,-0.290454177,1018,43,100
12982,-6.3377288923010004,10,5,3,1480,-1.28,0.55,2.34,-8.05,-23.29,-27.01,2.723325173,2.971686509,-1.22,-1.06,0.25,-13.84,-3.66,9.51,1.6353898619999998,2.7647219730000003,-0.206964536,-1.087935312,1018,43,100
12983,-6.3377288923010004,10,5,3,1481,-1.3,0.46,0.12,-21.71,-12.38,-23.6,1.3841965180000002,2.9808135,-2.07,-0.7,-0.09,-3.29,-17.8,10.37,2.187007087,2.76518949,-0.21562400899999998,0.802810569,1018,43,100
12984,-6.3377288923010004,10,5,3,1482,-1.88,0.43,-0.12,-35.24,-1.16,-17.68,1.9322784480000001,2.99902772,-2.27,-0.85,0.4,21.46,-20.12,23.66,2.4567051109999998,2.7624105880000003,-0.23661713199999998,0.524426663,1018,43,100
12985,-6.3377288923010004,10,5,3,1483,-2.19,1.1,-0.49,-43.9,8.96,-12.2,2.499239884,3.031925681,-1.9,-0.94,0.07,40.3,-11.65,25.3,2.120966761,2.7616215910000004,-0.27030409,-0.37827312399999996,1018,43,100
12986,-6.3377288923010004,10,5,3,1484,-2.58,1.38,0.53,-44.94,15.24,-5.12,2.973499622,3.06490341,-2.02,-0.79,0.23,48.84,-12.26,21.1,2.181146488,2.751484313,-0.313419098,-0.7923531340000001,1018,43,100
12987,-6.3377288923010004,10,5,3,1485,-2.34,1.33,0.82,-45.3,18.6,1.34,2.813698633,3.0939832660000004,-1.9,-0.7,-0.07,59.63,-18.11,17.62,2.026055281,2.7290800660000003,-0.36490320000000004,-0.787643353,1018,43,100
12988,-6.3377288923010004,10,5,3,1486,-2.16,1.28,0.97,-46.34,19.76,7.38,2.691635191,3.119934793,-1.42,-0.45,-0.1,73.78,-18.72,10.61,1.4929501,2.7062600389999996,-0.413674754,-1.198685091,1018,43,100
12989,-6.3377288923010004,10,5,3,1487,-2.06,1.24,0.38,-46.4,18.35,13.72,2.434255533,3.138156155,-1.01,-0.06,0.0,90.91,-16.4,8.72,1.011780609,2.676588939,-0.461567216,-1.422474924,1018,43,100
12990,-6.3377288923010004,10,5,3,1488,-1.65,0.87,-0.08,-43.29,16.83,19.39,1.8670297269999998,3.1479496989999998,-0.94,0.02,-0.09,107.8,-14.02,4.09,0.944510455,2.650997691,-0.49695200799999995,-0.922519271,1018,43,100
13161,-6.3377288923010004,10,5,3,1659,3.65,-1.3,-2.5,92.62,87.5,34.82,4.611127845,1.3506181259999999,2.17,0.55,0.05,-157.32,73.96,-36.71,2.239173955,1.454751167,0.104133041,-2.37195389,1018,43,100
13162,-6.3377288923010004,10,5,3,1660,3.46,-1.38,-2.93,120.0,100.98,36.46,4.739293196,1.4183270630000002,2.1,0.34,0.03,-174.94,85.24,-42.93,2.127557285,1.4844757780000002,0.066148715,-2.611735911,1018,43,100
13163,-6.3377288923010004,10,5,3,1661,-16.0,15.26,16.0,103.84,79.51,25.55,27.29226264,1.944443149,-1.26,0.68,1.23,-189.27,84.63,-41.52,1.8875645680000002,1.5068050069999999,-0.437638142,-25.40469807,1018,43,100
13164,-6.3377288923010004,10,5,3,1662,-16.0,7.17,3.51,-30.55,-106.28,12.26,17.88096754,2.296824179,-5.1,2.27,3.13,-167.99,57.8,-0.98,6.399984375,1.5763140119999999,-0.720510168,-11.48098316,1018,43,100
13165,-6.3377288923010004,10,5,3,1663,10.05,-6.89,-13.66,-3.29,-55.0,27.2,18.30492284,2.65262118,-0.97,0.69,2.36,-122.93,61.46,9.51,2.643217736,1.560740365,-1.091880815,-15.6617051,1018,43,100
13166,-6.3377288923010004,10,5,3,1664,-3.77,1.36,12.43,152.44,183.35,-30.67,13.06014548,2.892954015,-2.39,0.34,-0.4,-118.35,81.52,6.83,2.4469777280000002,1.5501064359999999,-1.34284758,-10.61316775,1018,43,100
13167,-6.3377288923010004,10,5,3,1665,7.56,-0.11,15.39,58.35,47.01,-9.09,17.14694725,3.2162593160000004,-1.4,-0.17,-0.91,-118.54,49.33,11.04,1.678392088,1.529642805,-1.686616511,-15.46855516,1018,43,100
13168,-6.3377288923010004,10,5,3,1666,4.63,-1.7,-5.45,-57.26,-186.65,64.15,7.350469372999999,3.347256208,-1.38,-0.48,-2.45,-121.59,-6.28,3.41,2.85259531,1.5308488519999999,-1.816407356,-4.497874063,1018,43,100
13169,-6.3377288923010004,10,5,3,1667,-7.57,0.13,-9.72,-38.11,-181.04,65.24,12.32072238,3.5746948819999997,-3.51,-0.43,0.46,-145.0,-46.71,-8.48,3.566034212,1.546679717,-2.028015164,-8.75468817,1018,43,100
13170,-6.3377288923010004,10,5,3,1668,-8.75,5.05,-3.05,68.96,-19.82,26.52,10.55308012,3.755544566,-3.83,0.63,1.91,-155.91,-60.61,1.4,4.325956542,1.590197453,-2.165347113,-6.227123577,1018,43,100
13171,-6.3377288923010004,10,5,3,1669,-2.11,0.65,3.18,117.38,45.61,23.48,3.87130469,3.798285216,-2.06,0.07,1.07,-150.55,-68.54,12.5,2.32236948,1.580848785,-2.217436431,-1.54893521,1018,43,100
13172,-6.3377288923010004,10,5,3,1670,1.74,-1.49,3.15,76.52,-10.0,36.77,3.8948940939999996,3.863115581,-0.23,-0.08,-1.12,-150.3,-86.65,16.34,1.146167527,1.5272293369999999,-2.335886244,-2.748726567,1018,43,100
13173,-6.3377288923010004,10,5,3,1671,1.77,-1.58,-2.89,52.32,-73.29,30.18,3.739171031,3.933355875,0.41,0.4,-2.71,-154.88,-122.74,22.74,2.769873643,1.502798494,-2.43055738,-0.969297388,1018,43,100
13174,-6.3377288923010004,10,5,3,1672,-3.19,1.18,-2.01,90.37,-55.61,17.68,3.9507720760000002,3.980052282,-1.12,-0.92,2.25,-159.45,-138.96,34.27,2.676434195,1.497461229,-2.482591053,-1.274337881,1018,43,100
13175,-6.3377288923010004,10,5,3,1673,-3.09,2.68,1.68,107.2,-23.11,7.93,4.421866122,3.9928962180000003,-2.37,-0.15,3.09,-155.12,-111.95,52.13,3.8971143169999998,1.545670705,-2.4472255130000002,-0.524751805,1018,43,100
13176,-6.3377288923010004,10,5,3,1674,-0.5,0.6,2.05,101.71,-27.68,16.52,2.1937410969999998,3.988742715,-0.96,-0.53,2.48,-142.74,-66.4,51.16,2.71162313,1.5857088030000002,-2.4030339130000002,0.517882033,1018,43,100
13177,-6.3377288923010004,10,5,3,1675,0.47,-0.7,0.74,97.07,-55.37,13.96,1.121828864,3.995128124,-0.61,-0.41,-0.37,-135.73,-40.67,42.38,0.8228608629999999,1.582868352,-2.412259773,-0.29896800100000004,1018,43,100
13178,-6.3377288923010004,10,5,3,1676,-0.46,0.66,-0.53,95.85,-76.71,4.76,0.963379468,4.0018275,-1.19,-0.23,0.6,-132.01,-46.52,35.61,1.352405265,1.5844127319999999,-2.417414768,0.38902579600000003,1018,43,100
13179,-6.3377288923010004,10,5,3,1677,-1.1,0.54,-0.99,94.76,-88.66,-1.71,1.575341233,4.018537027,-1.69,-0.19,0.64,-116.28,-49.27,48.6,1.817085579,1.6008406290000001,-2.417696398,0.24174434600000003,1018,43,100
13180,-6.3377288923010004,10,5,3,1678,-1.18,0.23,-0.5,90.37,-81.59,-13.9,1.302036866,4.041340482,-1.21,-0.02,1.02,-85.85,-41.95,65.67,1.5826875880000002,1.614454425,-2.426886057,0.280650722,1018,43,100
13181,-6.3377288923010004,10,5,3,1679,-1.36,0.87,0.18,84.88,-69.94,-28.54,1.624469144,4.058632497,-1.36,-0.17,0.48,-62.93,-26.28,65.43,1.45220522,1.6210174259999999,-2.43761507,-0.17226392399999998,1018,43,100
13182,-6.3377288923010004,10,5,3,1680,-1.47,-0.47,-0.46,77.5,-63.17,-42.99,1.610403676,4.064876749,-1.19,-0.5,0.49,-51.04,-23.05,52.01,1.38065202,1.63488856,-2.429988189,-0.22975165600000003,1018,43,100
13183,-6.3377288923010004,10,5,3,1681,-2.1,0.26,-0.54,58.54,-54.09,-64.51,2.183849812,4.076289214,-1.07,-0.53,0.81,-42.32,-25.91,47.99,1.442879066,1.64940041,-2.426888804,-0.740970745,1018,43,100
13184,-6.3377288923010004,10,5,3,1682,-1.75,0.46,-0.16,43.11,-49.63,-76.34,1.816507638,4.079520122,-1.29,-0.45,0.64,-28.23,-22.99,49.94,1.508708057,1.660058424,-2.419461698,-0.307799582,1018,43,100
13185,-6.3377288923010004,10,5,3,1683,-2.02,0.41,0.21,35.85,-48.48,-82.32,2.0718590690000003,4.08972847,-0.68,0.05,0.57,-13.48,-18.23,49.57,0.8887069259999999,1.6628485709999998,-2.4268798990000002,-1.183152143,1018,43,100
13186,-6.3377288923010004,10,5,3,1684,-2.11,0.51,-0.52,27.93,-40.24,-84.63,2.232173828,4.106492205,-0.94,0.16,0.78,-1.52,-17.07,42.87,1.2319090879999999,1.6751676619999998,-2.431324543,-1.0002647409999998,1018,43,100
13187,-6.3377288923010004,10,5,3,1685,-1.98,0.47,-0.86,16.16,-28.66,-85.49,2.209275899,4.129423077,-1.11,0.28,0.98,15.12,-18.66,36.95,1.5069505630000002,1.697082319,-2.432340757,-0.7023253359999999,1018,43,100
13188,-6.3377288923010004,10,5,3,1686,-1.5,0.48,-0.4,2.93,-17.93,-84.45,1.624930768,4.149307414,-1.01,0.12,1.07,35.0,-18.72,32.93,1.476279106,1.7187034719999998,-2.430603942,-0.148651661,1018,43,100
13189,-6.3377288923010004,10,5,3,1687,-0.92,0.24,-0.28,-8.23,-8.72,-81.95,0.991160935,4.153625795,-0.81,0.18,1.08,51.46,-15.73,28.78,1.361947136,1.7378405630000002,-2.4157852319999997,0.3707862,1018,43,100
13190,-6.3377288923010004,10,5,3,1688,-0.65,0.22,-0.03,-18.84,0.37,-79.39,0.68687699,4.140041548999999,-0.8,0.4,0.95,66.83,-14.7,23.05,1.304798835,1.756501488,-2.383540061,0.617921845,1018,43,100
13980,-6.3377288923010004,10,5,3,2478,-10.9,4.92,3.34,10.18,-5.67,24.82,12.41660179,3.620719057,-1.23,0.3,0.33,7.56,15.18,10.49,1.308357749,3.3608849660000004,-0.259834091,-11.10824404,1018,43,100
13981,-6.3377288923010004,10,5,3,2479,-7.47,5.37,-0.18,-13.11,-37.99,33.17,9.201641158,3.741144648,-2.29,1.1,1.85,11.4,4.7,15.67,3.142705841,3.3665817560000004,-0.37456289200000004,-6.058935317,1018,43,100
13982,-6.3377288923010004,10,5,3,2480,2.78,-2.59,-4.95,9.21,-25.43,42.62,6.2401121779999995,3.777583551,-2.78,0.03,0.74,21.34,0.91,9.57,2.876960201,3.078051718,-0.699531832,-3.363151977,1018,43,100
13983,-6.3377288923010004,10,5,3,2481,1.82,-2.21,1.54,25.06,39.27,26.65,3.2508614239999996,3.792206335,-0.94,0.2,-0.92,23.6,-14.94,11.28,1.33041347,3.047136427,-0.745069908,-1.920447955,1018,43,100
13984,-6.3377288923010004,10,5,3,2482,3.29,1.01,2.26,9.15,30.0,13.29,4.1172563680000005,3.8156437380000003,-0.31,-0.4,-0.82,18.17,-39.33,8.72,0.963587048,3.052251897,-0.76339184,-3.15366932,1018,43,100
13985,-6.3377288923010004,10,5,3,2483,0.22,0.08,3.26,20.43,-27.32,31.59,3.268394101,3.7905384189999998,0.61,0.73,0.41,17.56,-67.56,5.55,1.035905401,3.025753059,-0.76478536,-2.2324887,1018,43,100
13986,-6.3377288923010004,10,5,3,2484,0.09,-0.23,-1.95,8.78,-47.32,21.04,1.965578795,3.76096139,0.27,0.44,2.54,14.94,-59.15,0.18,2.5919297830000003,2.818605555,-0.942355835,0.626350988,1018,43,100
13987,-6.3377288923010004,10,5,3,2485,-1.6,1.82,-2.79,30.67,-8.9,14.63,3.6954702000000004,3.80658228,-1.81,0.14,1.35,-1.28,5.0,-6.83,2.262343917,2.779777705,-1.026804575,-1.4331262830000002,1018,43,100
13988,-6.3377288923010004,10,5,3,2486,-3.3,0.2,1.19,65.0,24.94,13.6,3.513701752,3.851253971,-4.07,-0.01,0.11,-13.41,49.15,-13.66,4.071498496,2.7881652210000003,-1.06308875,0.557796744,1018,43,100
13989,-6.3377288923010004,10,5,3,2487,-1.74,0.38,0.83,52.38,42.32,-1.59,1.9649173009999998,3.8828244460000003,-2.25,0.05,-1.53,-16.89,29.57,-11.22,2.721378327,2.796667196,-1.08615725,0.756461026,1018,43,100
13990,-6.3377288923010004,10,5,3,2488,0.57,-0.65,0.56,54.27,51.16,5.55,1.030048543,3.8475738280000003,1.87,0.23,-1.16,-14.27,-4.76,-5.79,2.212555084,2.8041960969999997,-1.0433777309999999,1.182506542,1018,43,100
13991,-6.3377288923010004,10,5,3,2489,-0.13,-0.13,1.41,52.74,57.32,9.39,1.421935301,3.8007203030000003,2.6,0.29,-0.69,-18.17,-3.17,-6.95,2.705586813,2.569115164,-1.231605139,1.283651512,1018,43,100
13992,-6.3377288923010004,10,5,3,2490,-0.17,0.5,1.29,25.37,34.39,11.04,1.393915349,3.779157736,-3.4,0.11,1.01,-15.61,6.65,-17.13,3.548548999,2.606153269,-1.173004467,2.15463365,1018,43,100
13993,-6.3377288923010004,10,5,3,2491,-0.21,1.33,1.21,13.66,-1.65,16.1,1.810276222,3.770143353,-0.25,-0.07,0.09,38.48,32.32,14.39,0.274772633,2.54980052,-1.220342833,-1.5355035890000002,1018,43,100
13994,-6.3377288923010004,10,5,3,2492,-2.19,1.39,0.96,16.34,-11.34,18.96,2.7658271819999998,3.7952208489999997,-3.51,-0.42,-0.4,40.37,46.89,8.6,3.557597504,2.5600364630000003,-1.235184387,0.7917703220000001,1018,43,100
13995,-6.3377288923010004,10,5,3,2493,-0.47,0.86,0.41,12.8,-2.8,10.61,1.062355873,3.682803162,-4.89,-0.24,0.4,31.22,20.79,4.7,4.9121991,2.475592405,-1.207210758,3.849843228,1018,43,100
13996,-6.3377288923010004,10,5,3,2494,-0.13,-0.3,2.18,14.45,-10.67,11.71,2.204382,3.592285305,-3.44,-0.09,0.38,24.21,-14.82,13.17,3.4620947419999997,2.504166868,-1.088118437,1.257712742,1018,43,100
13997,-6.3377288923010004,10,5,3,2495,-0.43,0.52,1.46,-1.89,-46.22,12.62,1.6083842819999998,3.591985776,0.69,-0.24,0.86,24.02,-15.67,20.49,1.128405955,2.4346669690000002,-1.157318807,-0.47997832700000004,1018,43,100
13998,-6.3377288923010004,10,5,3,2496,2.67,-0.8,0.01,-20.06,-74.39,11.83,2.787292593,3.592404962,1.02,0.03,0.53,18.41,0.3,10.18,1.149869558,2.40934335,-1.183061612,-1.637423035,1018,43,100
13999,-6.3377288923010004,10,5,3,2497,0.94,-0.64,-4.21,-19.76,-61.65,4.33,4.3608829380000005,3.617959341,-1.01,0.12,0.74,8.72,1.04,9.27,1.257815567,2.397118382,-1.220840959,-3.1030673710000003,1018,43,100
14000,-6.3377288923010004,10,5,3,2498,-3.94,2.05,-1.67,5.79,9.94,-6.1,4.744997366000001,3.6686751280000003,-2.19,0.2,1.09,9.09,-11.16,13.29,2.454424576,2.379584055,-1.289091073,-2.290572789,1018,43,100
14001,-6.3377288923010004,10,5,3,2499,-6.13,4.18,2.59,14.21,60.55,-15.18,7.8585876589999994,3.746869923,-2.72,-0.02,0.93,16.04,-21.16,6.04,2.874665198,2.393181573,-1.35368835,-4.983922461000001,1018,43,100
14002,-6.3377288923010004,10,5,3,2500,-0.35,1.62,0.15,-6.59,37.74,-6.83,1.664151435,3.7361515880000002,-1.38,0.32,0.53,10.67,-26.28,8.48,1.512514463,2.365134693,-1.371016895,-0.151636973,1018,43,100
14003,-6.3377288923010004,10,5,3,2501,3.41,-2.06,-3.25,-19.33,-1.65,-2.56,5.141420037,3.8259063510000004,0.27,0.06,0.38,7.44,-25.49,11.04,0.47,2.272731549,-1.5531748019999998,-4.671420037,1018,43,100
14004,-6.3377288923010004,10,5,3,2502,2.2,-0.89,-0.99,-19.02,7.56,-16.04,2.571419841,3.830445517,0.01,-0.18,-0.1,4.09,-26.16,7.62,0.20615528100000002,2.1815693990000002,-1.6488761180000002,-2.36526456,1018,43,100
14005,-6.3377288923010004,10,5,3,2503,-0.91,2.03,0.8,-5.12,24.7,-20.85,2.3641065969999997,3.750822172,0.31,0.19,0.19,-4.57,-26.04,9.39,0.41024383,2.138338491,-1.612483682,-1.953862767,1018,43,100
14006,-6.3377288923010004,10,5,3,2504,-4.2,3.05,2.9,-4.82,17.13,-16.77,5.945796835,3.76272839,-0.36,0.66,0.88,-10.3,-16.1,6.34,1.157410904,2.121135748,-1.641592641,-4.7883859310000005,1018,43,100
14007,-6.3377288923010004,10,5,3,2505,-1.45,1.37,-0.09,-23.96,-0.67,-13.54,1.996872555,3.6994385189999996,-1.34,0.15,-0.02,-12.74,-15.0,0.37,1.348517705,2.095483294,-1.603955225,-0.64835485,1018,43,100
14008,-6.3377288923010004,10,5,3,2506,0.99,-0.29,-1.2,-25.79,7.74,-15.61,1.5824664290000001,3.650161708,-0.56,0.37,-0.17,-16.89,-16.4,3.35,0.692387175,2.052000766,-1.5981609419999998,-0.8900792540000001,1018,43,100
14009,-6.3377288923010004,10,5,3,2507,-0.8,-0.67,-0.1,-17.2,30.73,-14.63,1.048284313,3.60989799,0.08,-0.09,0.32,-18.29,-12.2,2.44,0.34190642,2.020581869,-1.589316121,-0.706377893,1018,43,100
14114,-6.3377288923010004,10,5,3,2612,-1.62,1.27,-0.33,-20.49,-56.16,25.73,2.0847541819999997,2.121392701,-1.02,-0.15,-0.7,7.13,7.56,6.71,1.246154084,2.1406312819999997,0.019238582,-0.8386000990000001,1018,43,100
14115,-6.3377288923010004,10,5,3,2613,6.32,-4.68,-5.67,-12.44,-54.63,28.9,9.695034812000001,2.261722882,-0.73,-0.1,0.03,3.66,-1.83,10.24,0.737427963,2.125970999,-0.13575188300000002,-8.957606849,1018,43,100
14116,-6.3377288923010004,10,5,3,2614,5.68,-3.64,-3.17,32.2,8.72,13.17,7.453918432999999,2.381287864,-1.67,-0.02,0.98,9.76,-2.87,10.85,1.9364142119999999,2.152169319,-0.229118545,-5.517504221,1018,43,100
14117,-6.3377288923010004,10,5,3,2615,3.4,-1.52,-0.27,51.59,30.06,8.17,3.7340728430000003,2.418051515,-0.61,0.46,0.86,14.88,8.17,10.85,1.150347774,2.148840748,-0.269210768,-2.58372507,1018,43,100
14118,-6.3377288923010004,10,5,3,2616,-14.22,8.88,5.85,12.2,23.41,0.98,17.75627495,2.745686652,-0.95,-0.14,-0.23,13.29,25.67,6.83,0.987420883,2.136706254,-0.6089803979999999,-16.76885406,1018,43,100
14119,-6.3377288923010004,10,5,3,2617,-5.31,2.69,3.86,10.98,-29.02,17.07,7.09449082,2.861040455,-0.4,0.4,0.21,13.05,14.94,7.01,0.603406994,2.1025298269999997,-0.758510628,-6.491083827000001,1018,43,100
14120,-6.3377288923010004,10,5,3,2618,3.21,-2.47,2.22,35.98,26.22,7.13,4.61880937,2.9274828810000004,-0.52,-0.04,0.4,18.35,-1.34,6.95,0.657267069,2.08534037,-0.8421425109999999,-3.961542301,1018,43,100
14121,-6.3377288923010004,10,5,3,2619,2.67,-2.19,2.03,27.44,23.17,9.27,4.005733391000001,2.967995024,0.18,0.13,1.34,23.96,-0.67,6.95,1.35827096,2.098396218,-0.869598806,-2.647462431,1018,43,100
14122,-6.3377288923010004,10,5,3,2620,0.97,0.12,0.59,14.39,3.9,7.93,1.14166545,2.9491774019999997,-0.92,0.11,0.92,23.9,23.78,2.01,1.305718193,2.09834037,-0.850837033,0.164052743,1018,43,100
14123,-6.3377288923010004,10,5,3,2621,-4.11,2.49,-1.94,12.32,-12.93,2.26,5.182258195,3.015984542,-2.74,-0.1,0.23,22.68,35.37,-2.07,2.7514541610000003,2.146802871,-0.8691816720000001,-2.430804034,1018,43,100
14124,-6.3377288923010004,10,5,3,2622,-3.05,1.71,-1.53,21.83,-8.23,5.79,3.816739446,3.058123425,-2.16,-0.4,-0.1,21.52,20.85,-1.95,2.198999773,2.148842909,-0.9092805159999999,-1.617739674,1018,43,100
14125,-6.3377288923010004,10,5,3,2623,-0.45,0.12,2.55,40.49,30.98,-5.24,2.592180549,3.0740543639999998,-0.6,0.03,0.14,21.1,-1.16,3.48,0.616846821,2.111163848,-0.962890516,-1.9753337290000001,1018,43,100
14126,-6.3377288923010004,10,5,3,2624,1.91,-0.57,1.48,13.35,-26.89,0.06,2.482619584,3.068575277,0.24,0.11,0.78,17.26,-4.76,2.8,0.823468275,2.0839992819999997,-0.984575995,-1.659151309,1018,43,100
14127,-6.3377288923010004,10,5,3,2625,0.21,-0.05,-1.59,5.3,-73.41,4.02,1.604587174,3.0646109530000003,-1.67,0.02,1.47,15.06,4.45,1.22,2.224904492,2.082146967,-0.982463986,0.620317318,1018,43,100
14128,-6.3377288923010004,10,5,3,2626,-1.43,0.03,0.29,16.34,-33.78,-4.63,1.459417692,3.03089716,-2.92,0.29,0.9,14.15,-0.43,0.43,3.069283304,2.111873196,-0.919023965,1.609865612,1018,43,100
14129,-6.3377288923010004,10,5,3,2627,-3.41,2.24,0.65,33.72,1039.39,796.1,4.131367812,3.085064018,-1.08,-0.03,0.88,19.27,-11.83,0.3,1.393448959,2.123812329,-0.961251689,-2.7379188539999997,1018,43,100
14130,-6.3377288923010004,10,5,3,2628,-0.87,0.71,3.33,13.84,36.46,-8.54,3.51424245,3.107672458,0.7,-0.36,-0.03,20.73,-9.33,-0.43,0.787718224,2.131838821,-0.975833636,-2.726524227,1018,43,100
14131,-6.3377288923010004,10,5,3,2629,1.32,0.53,-0.02,-16.46,-26.59,-0.49,1.4225681000000001,3.07817177,0.33,-0.15,0.23,17.26,-2.62,-0.73,0.429301759,2.130990875,-0.947180895,-0.9932663420000001,1018,43,100
14132,-6.3377288923010004,10,5,3,2630,-2.36,2.34,2.93,23.54,10.85,-22.07,4.430586869,3.119047148,-0.45,0.24,0.83,12.07,1.89,-4.15,0.97416631,2.1159900019999998,-1.003057146,-3.456420558,1018,43,100
14133,-6.3377288923010004,10,5,3,2631,-2.13,1.0,1.88,603.96,-1612.32,11.28,3.01185989,3.163524905,-0.69,0.27,-0.05,9.82,9.02,-6.16,0.74263046,2.090640124,-1.072884781,-2.269229431,1018,43,100
14134,-6.3377288923010004,10,5,3,2632,3.42,-2.3,-3.07,-5.37,5.98,-7.56,5.139192544,3.250546776,-0.91,0.17,-0.31,10.06,13.96,-7.01,0.976268406,2.093042408,-1.157504368,-4.162924138,1018,43,100
14135,-6.3377288923010004,10,5,3,2633,1.14,-0.58,0.07,20.98,42.26,-16.34,1.28097619,3.2419826780000003,-1.37,0.25,0.25,10.61,5.67,-5.49,1.414885154,2.1141763140000003,-1.127806364,0.133908964,1018,43,100
14136,-6.3377288923010004,10,5,3,2634,-3.94,2.26,0.6,13.6,-2.68,3.35,4.581615436,3.290196557,-1.15,0.11,0.4,8.41,-2.13,-3.23,1.2225383429999999,2.1207284769999997,-1.16946808,-3.3590770930000002,1018,43,100
14137,-6.3377288923010004,10,5,3,2635,-0.56,0.61,2.03,8.29,-15.24,2.32,2.19239595,3.322628698,-1.07,0.07,0.58,6.71,0.0,-3.84,1.219098027,2.0973359680000003,-1.22529273,-0.973297922,1018,43,100
14138,-6.3377288923010004,10,5,3,2636,0.49,-0.23,-1.52,11.65,-16.1,1.52,1.6135055,3.31335991,-1.69,0.03,0.75,4.39,0.49,-4.15,1.849189011,2.098286985,-1.215072925,0.235683511,1018,43,100
